"Data Source","World Development Indicators",

"Last Updated Date","2017-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Tuvalu","TUV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21441966.9570863","22215842.9205881","22835413.1400816","23774106.416132","26218913.561279","24906804.4668911","23422019.8970655","25764977.0868419","29758862.861818","29293496.3322692","29009173.7113651","29483214.8363111","31808312.5649755","30747970.8452361","30332202.5905471","29185727.2412158","29809991.9476302","31703094.8255095","34234035.6002484","32716491.6760401","31823518.6204366","34513663.7342317","34573875.6316952","35022709.4029574","35805770.232174","36751811.4007961","",
"Tanzania","TZA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11013607979.2257","11428209018.672","12233334531.6455","12486807780.9952","12559770962.6654","12711216782.5046","12910485667.9483","13371378628.0628","13979023119.3827","14471822572.7899","15008511791.0467","15734981143.0663","16511320979.4706","17501641753.9451","18755381230.7524","20046919269.2951","21616251925.8855","23383020790.5415","24472803075.3726","26544274428.1675","28021886853.3599","29530121806.7351","31407908612.0943","33890549126.6532","35632866873.3754","38220903384.9305","40883040260.5551","43728244107.3269","",
"Uganda","UGA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","4040725726.73423","4272847547.9566","4258120038.86082","4117330409.37387","4133391577.81187","4297152533.91117","4652401294.20089","4948384331.10897","5268749667.90812","5561381055.90504","5751488908.49356","6230374699.29857","6629345200.48067","7393260810.8222","8063985902.92098","8475249334.25134","8890982814.51951","9607057980.57284","9908902840.24994","10422546784.8218","11332715044.1477","12066311003.4579","12887692949.5087","13703814497.5263","15181735862.2212","16458888151.9091","17892251886.791","19102581154.6491","20186498788.8153","22082836859.1105","22929556145.1525","23745637611.1308","24976570851.0399","26261325125.3782","",
"Ukraine","UKR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","206227774393.55","211520534475.942","219712943088.034","205771640241.369","188464920358.889","170185710406.27","145974909345.229","112496957167.7","98772328368.3653","88895095556.7316","86228242665.961","84589906068.8542","84420726258.884","89401549107.8179","97626491632.6427","102703069169.313","112357157681.839","125952373771.359","129353087832.048","138795863286.96","149760737549.776","153205234500.227","130530859771.158","136013155905.036","143446998336.61","143789379505.015","143750945108.12","134331493522.859","121073264781.491","",
"Upper middle income","UMC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1605259453013.65","1633797262385.89","1696452512633.89","1775625121175.26","1924279829471.25","2062541624425.15","2175282955757.98","2268796059687.05","2432906488187.82","2618289706013.04","2829970025610.37","3019477573507.11","3252181063145.72","3518377289248.96","3738358794502.97","3903697751972.5","4176675666614.72","4338211415799.81","4468546952080.7","4685264866031.12","4885704834459.07","4948415784461.25","5062145293014.73","5089832466528.69","5344359208809.99","5587246402971.38","5823180544264.25","6108086247708.45","6284571822661.33","6407292177370.82","6509538337310.98","6580411451094.28","6601295304116.29","6793101635446.3","6948431339273.84","7177772631568.57","7498091278257.88","7886245084192.96","8067626244529.45","8298651150193.87","8797069323661.84","9079774547162.85","9462266027827.31","9955383656320.61","10753713003269","11533468707006.1","12494413149575.6","13634631014207","14445608548803.5","14676726565742.4","15789811250287.9","16762678558432.5","17569360216573.2","18401948727275.2","19131985677004.8","19767391785482.9","",
"Uruguay","URY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","13898222700.0495","14244710661.9448","14020420733.9832","14044319782.5941","14387074325.2681","14537506157.5775","14982769027.7609","14434874018.9992","14707536049.5827","15570094892.4481","15933378430.0247","15893272279.0545","15683549448.1599","15726710516.0969","16182052979.5741","17168658883.7567","17844326333.7457","18104043576.1362","19076952225.3701","20259554762.5592","21443401768.0917","21777824448.1151","19652772331.4724","17633568049.5031","17432083823.8301","17687731613.7252","19245986860.5833","20784344996.7222","21092148147.9326","21324984587.4441","21388394083.2899","22145288392.0345","23901761520.1004","24536961851.918","26323582120.2325","25942522218.1046","27389585148.715","29730760125.9048","31074260493.6131","30471664663.3251","29883582670.5542","28734818913.9609","26513040643.2727","26726545895.5803","28063985112.2446","30157595475.7126","31393627856.9349","33447245428.6876","35847468146.117","37368653369.8314","40284682479.8596","42364231378.4899","43863153592.4473","45897324290.3855","47383842797.9807","47849274689.249","",
"United States","USA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3078071080474.67","3148866715325.58","3340947584960.44","3487949278698.7","3690250336863.23","3926426358422.47","4181644071719.94","4286185173512.94","4491922061841.55","4631171645758.64","4779684394200","4937197781100","5197055474100","5490331802900","5461938301500","5451141221800","5744744596800","6009496747300","6343726022200","6545183142700","6529173871800","6698571354500","6570568952800","6874947746100","7374006181400","7686570948200","7956493688100","8231927424700","8577995347000","8893710527300","9064413765500","9057698437100","9379735498400","9637289595800","10026408985500","10299024618300","10689963360600","11169624848700","11666663209400","12213269668400","12713058213400","12837135352100","13066422980900","13433168199500","13941713404100","14408093840400","14792303791800","15055395304800","15011490541400","14594842181900","14964372000000","15204019634600","15542161722300","15802855301300","16177455297100","16597445985800","",
"Uzbekistan","UZB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","17896955795.4981","19532483825.5126","20136290320.8457","20458470967.0987","20357815289.1324","18077739977.2729","17661951956.7725","16743530456.4451","16592838681.2958","16874916939.4794","17752412619.8816","18515766362.5365","19311944316.6708","20045798199.4212","20887721725.4289","21723230593.7918","22635606278.4075","24378547961.2961","26085046319.8044","27989254700.4723","30766111720.2779","33535061775.1937","36251401777.576","39332770928.9426","42597390915.6831","46090376971.1726","49777607129.3753","53809593307.8378","58114360770.9383","",
"St. Vincent and the Grenadines","VCT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","141860740.513743","148283178.097539","153761146.903231","144127490.527538","149416573.89306","150738813.551505","150738813.551505","136382730.130802","145260844.745812","149416532.315812","165472667.852549","170383980.337729","214396699.377939","190595803.444466","173784126.147046","160561396.944617","177222564.602279","200668058.215132","220287488.684503","227739503.674186","233303620.538879","244068261.229677","254993805.872372","260521750.530824","277684007.188032","294839070.981242","311352223.63406","312716165.272801","356728510.117775","361740813.739687","376752778.256294","381031700.791002","405330484.275883","422561177.084208","417288724.618107","449701266.580621","455489484.815008","471458141.820792","490738343.519229","504041857.315594","512295232.193865","521052481.747334","554000247.630456","596601710.123073","621398173.273119","636858589.992606","685652193.68929","702405579.68424","719976499.117464","704863751.350368","681225962.962963","678369231.792218","687735089.109989","700336363.178314","708405051.918518","719761378.433457","",
"Venezuela, RB","VEN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","101581717938.792","104824734030.35","113769359152.304","118207446292.224","131363161152.433","136831634397.828","138898134308.23","142834325521.013","153314412300.284","154396868464.934","166303822768.272","168763940600.36","170928852929.661","183081822403.291","186870395340.546","192282643704.247","207141746180.258","220131156648.246","225297406777.072","227019479098.283","216982216097.326","216194980959.596","211717569779.376","203746790459.046","206685154612.856","207084677350.24","220566604346.434","228466527995.314","241766406305.804","221047310537.601","235344519840.449","258243277981.277","273894042795.506","274648314553.632","268195430628.432","278793609487.812","278242051859.048","295968662111.775","296838973236.235","279116326576.933","289407189698.462","299230353029.749","272731568192.693","251580416749.374","297585938067.192","328290598650.727","360699936058.748","392274089221.545","412977743416.86","399752946164.58","393801459277.332","410248283287.645","433328675196.439","439148686789.604","422046539728.296","","",
"British Virgin Islands","VGB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3980912284.83848","3967611883.98962","4084246168.35652","4232596793.20915","4386062956.8498","4563060598.91535","4606031124.73473","4300121905.21103","4339000000","3985004715.8689","3386486677.67036","3190049988.21033","3159356755.4822","3165495402.02782","",
"Vietnam","VNM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","22466506503.8517","23321549315.0894","23972055325.3215","24831086648.2253","26106165845.6517","28028757795.2627","29458481786.1674","31214455910.1046","33913272582.3353","36650999734.9207","39890574620.3549","43696326983.664","47777571569.0438","51672439404.9752","54651074161.6117","57259890667.8823","61146300622.5134","64933025784.1857","69037326105.908","73800255066.9558","79362145321.3725","85351803030.4192","91307613276.967","97817393659.7482","103355590690.416","108934619580.606","115931749697.241","123166241860.417","129629226783.14","136657571781.858","144834688912.566","154508616051.562","",
"Vanuatu","VUT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","270194371.440611","239392735.358929","249446399.771793","276137456.441239","314335812.940872","344468159.099593","347857689.095483","347398092.2652","337344400.87191","331570710.01946","336655005.626486","376065472.454309","387871376.91635","397925067.083257","400912450.159245","437220634.090318","441644258.793918","451927747.375967","474132041.467201","494526670.126537","496182287.140402","525566423.179068","507231997.729233","481306261.675084","501970814.774062","521973121.067495","549652584.773368","596181554.777833","627025086.554647","667458933.182145","689570618.189538","700804286.224354","709376703.207254","721824490.38557","736038269.045342","753195366.840874","747161562.612567","",
"World","WLD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","11198699190346","11681819795382.3","12330686712972.3","12972285944281.4","13835626864525.1","14606207702341.7","15451178463481.3","16132170183379.6","17128965935742.7","18176703630700.9","18969357059914","19777030456933.6","20901937447574.6","22253696018729.7","22693448038037.8","22900190981256.4","24106306910620.7","25070797760309.9","26096403211989.7","27170469526411.7","27708959928577.9","28250526481116.4","28399965845606.5","29110274864960.4","30437826173730.5","31628519905151","32655127578158.1","33833729207573.7","35396559942546.4","36727729202839.4","37809317027209","38324172751589.6","39005314766527.2","39646226620894.8","40842309633720.5","42088056136729.3","43514198910749.2","45114870676675.6","46250441466675.3","47771477483430.6","49868458354850.8","50849023242609.6","51948794412858.8","53445562643761.2","55823494684910.8","57971365842601.7","60486005009698.8","63062430032441.6","64215639037185","63121637283607.3","65853027003878.2","67905859995032.1","69544745505648.4","71307527166139.8","73251738122225.5","75241687973546","",
"Samoa","WSM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","354588916.067784","356117321.861733","360702539.24358","374840262.134399","395473638.008678","397384155.485518","391652684.930225","406172478.566321","388213761.659437","379284817.876819","378526284.839292","394045815.930699","384028791.323188","409657497.589728","439066669.63513","441891733.393925","451590754.621031","461459994.444394","493387443.774241","527627377.006287","550547487.023976","575407343.974427","602019944.839916","627042856.30429","639388125.795134","679814346.46665","686674262.333586","653657094.674312","656789149.595525","694742001.544426","697535584.278565","684046231.307783","692228432.085514","703544816.540352","",
